         985027882 function calls (967092260 primitive calls) in 990.551 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\six.py:209(is_package)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\packaging\requirements.py:59(<lambda>)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3962(Optional)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4026(SkipTo)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\enum.py:537(_generate_next_value_)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:1894(__init__)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:314(_ParseResultsWithOffset)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:1298(addCondition)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3923(ZeroOrMore)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:289(ContextualVersionConflict)
       10    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2838(QuotedString)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3151(__init__)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\logging\__init__.py:829(format)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\plistlib.py:461(_PlistWriter)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\argparse.py:1011(__init__)
        5    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\cuda\__init__.py:107(is_initialized)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\_config\config.py:557(_get_root)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:3116(Requirement)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\packaging\markers.py:53(Node)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3954(_NullToken)
        4    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:343(register_loader_type)
        5    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\six.py:181(_get_module)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:1441(tryParse)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\packaging\markers.py:77(Value)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2545(CloseMatch)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2975(CharsNotIn)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3104(GoToColumn)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3130(LineStart)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3160(LineEnd)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3180(StringStart)
        3    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\gettext.py:611(gettext)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\_config\config.py:571(_get_deprecated_option)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:501(IMetadataProvider)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:1629(_register)
        1    0.000    0.000    0.000    0.000 {method 'manual_seed' of 'torch._C.Generator' objects}
        4    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\plistlib.py:127(Plist)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\packaging\markers.py:295(Marker)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3233(WordEnd)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4299(Dict)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\imp.py:108(<listcomp>)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\imp.py:109(<listcomp>)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\_config\config.py:104(_get_option)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:906(subscribe)
        4    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:1967(register_finder)
        5    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\six.py:159(_resolve)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2364(Token)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2398(Literal)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4278(Group)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4390(OnlyOnce)
        6    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\abc.py:9(abstractmethod)
        8    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\six.py:75(_add_doc)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\six.py:164(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\plistlib.py:204(Data)
        5    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:666(<lambda>)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2383(NoMatch)
        1    0.000    0.000    0.003    0.003 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4904(makeHTMLTags)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\logging\__init__.py:387(usesTime)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\_config\config.py:232(__call__)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:1610(DefaultProvider)
        2    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        8    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\packaging\version.py:366(<genexpr>)
        3    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\six.py:80(_import_module)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\plistlib.py:602(_BinaryPlistParser)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\packaging\requirements.py:82(Requirement)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:306(RecursiveGrammarException)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2504(CaselessLiteral)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3184(__init__)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3195(StringEnd)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4160(__init__)
        4    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\_collections_abc.py:367(__subclasshook__)
        1    0.000    0.000    0.000    0.000 p:\学校相关\比赛、项目及其他\2022交科校赛\MARL_CAVs\MARL_CAVs-main\MARL\single_agent\Memory_common.py:20(__init__)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:524(IResourceProvider)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:176(get_supported_platform)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\plistlib.py:779(_BinaryPlistWriter)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2372(Empty)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3199(__init__)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3850(_MultipleMatch)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\enum.py:312(__getattr__)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\enum.py:581(__hash__)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:1640(EmptyProvider)
        3    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\plistlib.py:79(_InternalDict)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\packaging\_compat.py:25(with_metaclass)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:693(_asStringList)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2527(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3792(FollowedBy)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4364(Suppress)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\logging\__init__.py:816(release)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:460(__iter__)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3097(_PositionToken)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3384(_ErrorStop)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3914(__str__)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\enum.py:20(_is_descriptor)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\enum.py:135(<dictcomp>)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\argparse.py:2071(_match_arguments_partial)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\_config\config.py:539(_select_options)
        4    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:2189(register_namespace_handler)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\plistlib.py:423(_DumbXMLWriter)
        3    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3066(<genexpr>)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\enum.py:337(__members__)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\logging\__init__.py:542(usesTime)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\gym\logger.py:27(info)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:119(PEP440Warning)
        3    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        4    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\six.py:189(__get_module)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\packaging\markers.py:83(Op)
        6    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4296(postParse)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\cuda\__init__.py:100(<listcomp>)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:1590(EggProvider)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\win32com\__init__.py:76(__PackageSupportBuildPath__)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\six.py:173(__init__)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\packaging\markers.py:71(Variable)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4226(TokenConverter)
        6    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4383(postParse)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\_config\config.py:610(_warn_if_deprecated)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:1108(ExtractionError)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:1128(__init__)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:1924(PathMetadata)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:250(ResolutionError)
        2    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\six.py:103(MovedModule)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:183(<genexpr>)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:1455(_UnboundedCache)
        3    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3064(<genexpr>)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3888(OneOrMore)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4335(__init__)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\argparse.py:1725(_get_positional_actions)
        1    0.000    0.000    0.000    0.000 {built-in method torch._C._cuda_isInBadFork}
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\activation.py:1263(__setstate__)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:1949(EggMetadata)
        4    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:2014(find_nothing)
